ingredient_id,ingredient_name,norm_name,matched_product,match_score,unit,category
2054,TJ's Mayo,mayo,Organic Mayonnaise,0.89265436,16 Fl Oz,"Dips, Sauces & Dressings"
2055,TJ's Celery,celery,celery,0.4353468,,From the Freezer
2056,TJ's Red Bell Pepper,red bell pepper,red bell pepper,0.74162716,,Fresh Fruits & Veggies
2057,"TJ's Avocado, sliced in half and pit removed",avocado,Organic Avocados 4 count,0.90684146,1 Each,Fresh Fruits & Veggies
2058,TJ's Nonfat Greek Yogurt (any kind),nonfat greek yogurt,Nonfat Plain Greek Yogurt,0.96108264,5.3 Oz,Dairy & Eggs
2059,TJ's Almond Beverage (Vanilla or Plain),almond beverage,almond beverage,0.7399922,,Snacks & Sweets
2060,TJ's Chia Seeds,chia seeds,chia seeds,0.60777324,,"Dips, Sauces & Dressings"
2061,TJ’s Bagel,bagel,bagel,0.7611458,,Bakery
2062,TJ’s Smoked Salmon,smoked salmon,Norwegian Smoked Salmon,0.8576689,4 Oz,"Meat, Seafood & Plant-Based"
2063,"TJ’s Walnuts, crushed",walnuts,walnuts,0.71840745,,Snacks & Sweets
2064,TJ’s Golden Raisins,golden raisins,golden raisins,0.5994916,,Snacks & Sweets
2065,TJ’s Capers,capers,capers,0.47882453,,Fresh Fruits & Veggies
2066,TJ's Shrimp Seafood Burger Patties,shrimp seafood burger patties,shrimp seafood burger patties,0.66982263,,From the Freezer
2067,TJs Organic Spring Mix,tjs spring mix,tjs spring mix,0.39318576,,For the Pantry
2068,TJs Carrot Ginger Miso Salad Dressing,tjs carrot ginger miso salad dressing,tjs carrot ginger miso salad dressing,0.67897207,,Fresh Prepared Foods
2069,Radish thinly sliced,radish thinly sliced,radish thinly sliced,0.5275401,,Cheese
2070,"TJ's Russet Potatoes, rinsed and dried",russet potatoes,Russet Potatoes,0.9999999,1 Each,Fresh Fruits & Veggies
2071,"TJ's Yellow Onion, rinsed and dried",yellow onion,yellow onion,0.77872646,,Fresh Fruits & Veggies
2072,"TJ's Whole Organic Carrots, rinsed and dried",whole carrots,whole carrots,0.7315843,,Fresh Fruits & Veggies
2073,"TJ’s Tricolor Peppers, rinsed and dried",tricolor peppers,Organic Tri-Color Bell Peppers,0.92288554,20 Oz,Fresh Fruits & Veggies
2074,"TJ’s Organic Broccoli Florets, rinsed and dried",broccoli florets,broccoli florets,0.6413117,,Fresh Fruits & Veggies
2075,TJ’s Spicy Italian Chicken Sausages (or your favorite TJ's fully cooked chicken sausage),spicy italian chicken sausages,Sweet Italian Chicken Sausage,0.85022825,1 Lb,"Meat, Seafood & Plant-Based"
2076,"TJ’s 21 Seasoning Salute, divided",salute,salute,0.30201373,,For the Pantry
2077,"TJ's Sea Salt, divided",sea salt,sea salt,0.71811146,,For the Pantry
2078,TJ’s Frozen Rice Medley,frozen rice medley,frozen rice medley,0.6193952,,Fresh Fruits & Veggies
2079,"TJ's Frozen Brown Rice, microwaved according to package directions",frozen brown rice,frozen brown rice,0.70550174,,From the Freezer
2080,"your favorite roasted vegetables, cold or warm (we used Brussels Sprouts & Delicata Squash, feel free to sub in whatever you have on hand)",vegetables,Roasted Green Vegetables,0.86642575,12 Oz,Fresh Prepared Foods
2081,TJ's Kale,kale,Organic Shredded Kale,1.0000001,10 Oz,Fresh Fruits & Veggies
2082,TJ's Pepita Salsa,pepita salsa,Pepita Salsa,0.9999999,12 Oz,"Dips, Sauces & Dressings"
2083,"TJ's Gourmet Pie Crusts, defrosted in the refrigerator",gourmet pie crusts,Pie Crusts,0.8408404,22 Oz,From the Freezer
2084,TJ's Organic Foursome Vegetables,foursome vegetables,foursome vegetables,0.73285747,,Fresh Prepared Foods
2085,TJ's Just Chicken,chicken,chicken,0.73987156,,"Meat, Seafood & Plant-Based"
2086,TJ's Thai Yellow Curry Sauce,thai yellow curry sauce,Thai Style Yellow Curry Sauce,0.98385173,11 Oz,"Dips, Sauces & Dressings"
2087,"small, oven-safe ramekins",small,small,0.47121793,,"Dips, Sauces & Dressings"
2088,small rimmed baking sheet,baking sheet,baking sheet,0.53563136,,Bakery
2089,TJ's Zucchini (4-5 medium zucchinis),zucchini,zucchini,0.7347751,,For the Pantry
2090,"TJ's Unsalted Butter, divided",butter,butter,0.6917406,,Dairy & Eggs
2091,"TJ's Yellow Onion, sliced thinly",yellow onion,yellow onion,0.77872646,,Fresh Fruits & Veggies
2092,TJ's Balsamic Vinegar of Modena,balsamic vinegar modena,Balsamic Vinegar of Modena,0.9999995,16.9 Fl Oz,For the Pantry
2093,TJ's Shredded Mozzarella,mozzarella,All Natural Fresh Mozzarella Cheese,0.93539906,0.5 Lb,Cheese
2094,TJ's Artisan Bread (we used the Rustic variety),artisan bread,artisan bread,0.78216106,,Bakery
2095,"TJ's Bananas, sliced",bananas,Organic Bananas,1.0000004,1 Each,Fresh Fruits & Veggies
2096,"TJ's Strawberries, sliced into heart shapes",strawberries,Organic Strawberries 1 Lb,0.9999995,16 Oz,Fresh Fruits & Veggies
2097,"TJ's Cara Cara Oranges (if unavailable, Navels or Valencias will work just fine)",cara cara oranges,Cara Cara Navel Oranges,0.9101711,3 Lb,Fresh Fruits & Veggies
2098,TJ's Unsweetened Vanilla Almond Milk,vanilla almond milk,vanilla almond milk,0.7196395,,Snacks & Sweets
2099,"TJ's Ghee, melted",ghee,ghee,0.47486213,,"Dips, Sauces & Dressings"
2100,TJ's Go Raw Trek Mix (or Oh My! Omega Trek Mix),go trek mix,go trek mix,0.42704672,,Fresh Fruits & Veggies
2101,TJ's Cinnamon,cinnamon,Organic Ground Cinnamon,0.8313339,1.5 Oz,For the Pantry
2102,TJ's Sugar (optional),sugar,sugar,0.7775899,,For the Pantry
2103,TJ's Bread,bread,Organic Seeded Bread,1.0000004,24 Oz,Bakery
2104,TJ's Nutmeg (optional - Seasonal product),nutmeg,nutmeg,0.65133005,,Snacks & Sweets
2105,TJ's Organic Strawberries,strawberries,Organic Strawberries 1 Lb,0.9999995,16 Oz,Fresh Fruits & Veggies
2106,TJ's Organic Banana,banana,Organic Bananas,0.8978463,1 Each,Fresh Fruits & Veggies
2107,TJ's Organic Thompson Seedless Raisins,thompson seedless raisins,thompson seedless raisins,0.6009318,,Snacks & Sweets
2108,"TJ's Canola Spray, to grease pan",canola spray,Organic Canola Oil Spray,0.9347078,4.73 Oz,For the Pantry
2109,TJ's Chicken Breakfast Sausage,chicken breakfast sausage,Chicken Breakfast Sausage Patties,0.89596677,7.8 Oz,From the Freezer
2110,"TJ's Unexpected Cheddar, shredded and divided (you'll have about 2 cups shredded)",cheddar,Unexpected Cheddar Cheese,0.9442047,7 Oz,Cheese
2111,TJ's Trader Potato Tots (roughly half a bag),trader potato tots,trader potato tots,0.56444615,,From the Freezer
2112,"TJ's Fully Cooked Bacon, diced, for garnish (optional)",bacon,Uncured Turkey Bacon,0.83793783,8 Oz,"Meat, Seafood & Plant-Based"
2113,"TJ's Cultured Butter, softened",cultured butter,Cultured Salted Butter,0.86861295,8.8 Oz,Dairy & Eggs
2114,TJ's Sliced French Brioche,sliced french brioche,sliced french brioche,0.6356597,,Bakery
2115,TJ's Traditional Whole Milk Ricotta Cheese OR Part Skim Ricotta Cheese,traditional whole milk ricotta cheese or part skim ricotta cheese,Traditional Whole Milk Ricotta Cheese,0.93104744,16 Oz,Cheese
2116,TJ's Raspberry Preserves,raspberry preserves,raspberry preserves,0.52384084,,Snacks & Sweets
2117,"TJ's Everything Bagels, sliced in half",everything bagels,Everything Bagels,1.0000002,18 Oz,Bakery
2118,TJ's Egg Salad,egg salad,Egg Salad,1.0,10 Oz,Fresh Prepared Foods
2119,"TJ's Pico de Gallo, hot or mild",pico gallo,pico gallo,0.73038083,,"Dips, Sauces & Dressings"
2120,"TJ's Fresh Chives, chopped, for garnish (optional)",chives,chives,0.4994098,,"Dips, Sauces & Dressings"
2121,TJ's Greek Whole Milk Egg Nog Yogurt OR Cultured Coconut Nog (seasonal),greek whole milk egg nog yogurt or cultured coconut nog,greek whole milk egg nog yogurt or cultured coconut nog,0.74347866,,Dairy & Eggs
2122,TJ's Granola,granola,Very Berry Granola,0.8371962,12 Oz,For the Pantry
2123,TJ's Pomegranate Seeds,pomegranate seeds,Organic Pomegranate,0.8622468,1 Each,Fresh Fruits & Veggies
2124,"TJ's Pie Crusts, thawed according to package directions",pie crusts,Pie Crusts,1.0,22 Oz,From the Freezer
2125,"TJ's Palak Paneer, microwaved according to package directions",palak paneer,palak paneer,0.5884606,,From the Freezer
2126,TJ's Imported Olive Oil,extra virgin olive oil,"Extra Virgin Olive Oil, Liter",0.99999994,33.8 Fl Oz,For the Pantry
2127,"TJ's Gyoza Potstickers (Pork, Chicken, Shrimp or Vegetable)",gyoza potstickers pork,Chicken Gyoza Potstickers,0.8047842,16 Oz,From the Freezer
2128,TJ's Low Sodium Chicken Broth,low sodium chicken broth,Organic Low Sodium Vegetable Broth,0.8922417,32 Fl Oz,For the Pantry
2129,TJ's Reduced Sodium Soy Sauce,reduced sodium soy sauce,Soy Sauce Reduced Sodium,0.962245,17.6 Fl Oz,"Dips, Sauces & Dressings"
2130,"TJ's Fresh Cilantro, for garnish",cilantro,cilantro,0.63472193,,"Dips, Sauces & Dressings"
2131,TJ’s Hot Sauce (for garnish),hot sauce,hot sauce,0.7793228,,"Dips, Sauces & Dressings"
2132,TJ's Pound Plus Dark Chocolate or TJ's Pound Plus 72% Cacao Dark Chocolate,dark chocolate or plus cacao dark chocolate,Pound Plus 72% Cacao Dark Chocolate,0.9135656,17.6 Oz,Snacks & Sweets
2133,TJ's Instant Coffee Packets All Dressed Up with Creamer & Sugar,instant coffee all with creamer & sugar,instant coffee all with creamer & sugar,0.56752676,,From the Freezer
2134,"TJ's Dry Roasted & Salted Pistachios, shelled",dry roasted & salted pistachios,Dry Roasted & Salted Pistachios,0.9999999,1 Lb,Snacks & Sweets
2135,TJ's Joe-Joe's Cookies,joe- cookies,Pumpkin Joe-Joe's Cookies,0.8655782,10.5 Oz,Snacks & Sweets
2136,"TJ's Cream Cheese, quartered and softened",cream cheese,Cream Cheese,1.0000001,8 Oz,Cheese
2137,TJ's Fig Butter,fig butter,Fig Butter,1.0000005,11 Oz,For the Pantry
2138,"TJ's Dried Apricots, diced",dried apricots,Simply Amazing Soft Dried Apricots,0.9173142,1 Lb,Snacks & Sweets
2139,TJ's Pizza Crust,pizza crust,pizza crust,0.78717834,,From the Freezer
2140,TJ's Organic Shredded Mozzarella Cheese,shredded mozzarella cheese,Shredded Mozzarella Cheese,1.0000001,16 Oz,Cheese
2141,Sliced Pepperoni,sliced pepperoni,Sliced Uncured Pepperoni,0.8727506,5 Oz,"Meat, Seafood & Plant-Based"
2142,TJ's Organic Oregano (optional),oregano,oregano,0.5147339,,For the Pantry
2143,TJ's Buttermilk Protein Pancake Mix,buttermilk protein pancake mix,buttermilk protein pancake mix,0.71730185,,Fresh Prepared Foods
2144,"TJ's Organic Wild Blueberries, thawed and divided",wild blueberries,wild blueberries,0.6497794,,Fresh Fruits & Veggies
2145,TJ's Blarney Scone (Seasonal),blarney scone,blarney scone,0.46111065,,From the Freezer
2146,TJ's Seville Orange Marmalade,seville orange marmalade,seville orange marmalade,0.5373548,,Fresh Prepared Foods
2147,Kerrygold® Irish Butter,kerrygold® irish butter,kerrygold® irish butter,0.67050934,,Snacks & Sweets
2148,TJ's Sliced Crimini Mushrooms,sliced crimini mushrooms,Organic Crimini Mushrooms,0.8942297,8 Oz,Fresh Fruits & Veggies
2149,TJ's Miso Ginger Broth,miso ginger broth,Miso Ginger Broth,1.0000002,32 Fl Oz,For the Pantry
2150,"TJ's Baby Bok Choy, rinsed and trimmed",baby bok choy,baby bok choy,0.7663124,,Fresh Fruits & Veggies
2151,"TJ's Organic Extra Firm Sprouted Tofu, cut into bite-size pieces",extra firm sprouted tofu,extra firm sprouted tofu,0.7864923,,"Meat, Seafood & Plant-Based"
2152,"TJ's Sesame Oil & Soy Sauce, for garnish",sesame oil & soy sauce,Organic Toasted Sesame Oil,0.83828586,5 Fl Oz,For the Pantry
2153,TJ's Ground Turkey (about 1.5 pounds),ground turkey,ground turkey,0.7109165,,"Meat, Seafood & Plant-Based"
2154,"Fresh Sage leaves, chopped (plus more for garnish)",sage leaves,sage leaves,0.41216657,,From the Freezer
2155,TJ's Gone Berry Crazy Chocolate Covered Strawberry Slices,gone berry crazy chocolate covered strawberry slices,gone berry crazy chocolate covered strawberry slices,0.6821724,,Snacks & Sweets
2156,TJ's Organic Midnight Moo Chocolate Flavored Syrup,midnight moo chocolate flavored syrup,Organic Midnight Moo Chocolate Syrup,0.9738838,15.8 Oz,For the Pantry
2157,TJ's Belgian Butter Waffle Cookies,belgian butter waffle cookies,Belgian Butter Waffle Cookies,0.9999999,8.8 Oz,Snacks & Sweets
2158,TJ's Dry Rubbed Bacon,dry rubbed bacon,Uncured Dry Rubbed Sliced Bacon,0.91358984,12 Oz,"Meat, Seafood & Plant-Based"
2159,"TJ's Kumato Tomatoes, sliced",kumato tomatoes,Kumato Brown Tomatoes,0.9223438,16 Oz,Fresh Fruits & Veggies
2160,"TJ's Gluten Free Whole Grain or Multigrain Bread (toasted or untoasted, your call!)",gluten free whole grain or multigrain bread or,Gluten Free Multigrain Bread,0.90051806,15.2 Oz,Bakery
2161,"TJ's Salted Butter, divided",butter,butter,0.6917406,,Dairy & Eggs
2162,TJ's Large Eggs (1 egg per sandwich),eggs,eggs,0.63310754,,From the Freezer
2163,TJ's Organic Chicken Drumsticks,chicken drumsticks,Organic Free Range Chicken Drumsticks,0.8432038,1 Lb,"Meat, Seafood & Plant-Based"
2164,TJ's BBQ Rub and Seasoning with Coffee and Garlic,bbq rub and with coffee and garlic,bbq rub and with coffee and garlic,0.5393529,,From the Freezer
2165,"TJ's Pumpkin Pie, broken into pieces (reserve some of the crust edges for garnish)",pumpkin pie,Pumpkin Pie Spice,0.86206555,1.8 Oz,For the Pantry
2166,Whipped Cream,whipped cream,Whipped Cream Cheese,0.8553049,8 Oz,Cheese
2167,"TJ's D'Anjou Pear, peeled, halved and cored",d'anjou pear,d'anjou pear,0.47159618,,Bakery
2168,TJ's Organic Grass Fed Plain Whole Milk Yogurt,grass fed plain whole milk yogurt,grass fed plain whole milk yogurt,0.72222906,,Dairy & Eggs
2169,TJ's Gluten Free Cranberry Maple Nut Granola,gluten free cranberry maple nut granola,gluten free cranberry maple nut granola,0.63607067,,Snacks & Sweets
2170,"TJ's Turkey, diced",turkey,turkey,0.6954181,,From the Freezer
2171,TJ's Canned Corn,corn,Roasted Corn,1.0000006,16 Oz,From the Freezer
2172,TJ's Frozen Shelled Edamame,frozen edamame,Shelled Edamame,0.8046308,9 Oz,Fresh Fruits & Veggies
2173,TJ's Condensed Cream of Portabella Mushroom Soup (seasonal),condensed cream portabella mushroom soup,condensed cream portabella mushroom soup,0.6406302,,Fresh Fruits & Veggies
2174,"TJ's Pie Crusts, both crusts defrosted",pie crusts,Pie Crusts,1.0,22 Oz,From the Freezer
2175,TJ's Olive Oil for sautéing,extra virgin olive oil,"Extra Virgin Olive Oil, Liter",0.9999998,33.8 Fl Oz,For the Pantry
2176,TJ's Pie Pumpkin,pie pumpkin,Organic Pumpkin,0.8432336,15 Oz,For the Pantry
2177,"TJ's Frozen Pie Crust, thawed according to package directions",frozen pie crust,frozen pie crust,0.7874305,,From the Freezer
2178,to 1 cup whipping cream (use more for a larger Pie Pumpkin),cream,cream,0.7923635,,Dairy & Eggs
2179,"TJ's Butter, melted",butter,butter,0.6917406,,Dairy & Eggs
2180,TJ's Organic Brown Sugar (use more for a larger Pie Pumpkin),brown sugar,brown sugar,0.662347,,For the Pantry
2181,"TJ's Large Eggs, lightly beaten",eggs,eggs,0.63310754,,From the Freezer
2182,TJ's Pumpkin Pie Spice,pumpkin pie spice,Pumpkin Pie Spice,1.0,1.8 Oz,For the Pantry
2183,"Whipped cream, for garnish (optional)",whipped cream,Whipped Cream Cheese,0.8553049,8 Oz,Cheese
2184,"TJ's Organic Sweet Potatoes, peeled and diced",sweet potatoes,Organic Sweet Potatoes,1.0000004,3 Lb,Fresh Fruits & Veggies
2185,"TJ's Uncured Apple Smoked Bacon (or your favorite TJ's Bacon), chopped",apple smoked bacon,Uncured Apple Smoked Bacon,0.9999995,12 Oz,"Meat, Seafood & Plant-Based"
2186,"TJ's Yellow Onion, chopped",yellow onion,yellow onion,0.7787264,,Fresh Fruits & Veggies
2187,"TJ's Gala Apples or TJ's Granny Smith Apples, diced",gala apples or granny smith apples,gala apples or granny smith apples,0.5407725,,Snacks & Sweets
2188,TJ's Organic Kale,kale,Organic Shredded Kale,1.0000001,10 Oz,Fresh Fruits & Veggies
2189,TJ's Organic Maple Syrup,maple syrup,Pure Grade A Maple Syrup,0.9169047,8 Fl Oz,For the Pantry
2190,TJ's Powdered Sugar,sugar,sugar,0.7775899,,For the Pantry
2191,TJ's Spiced Pumpkin Madeleine Cookies (seasonal),spiced pumpkin madeleine cookies,Petite Pumpkin Spice Cookies,0.8199675,10 Oz,Snacks & Sweets
2192,TJ's Organic Unsweetened Açaí Purée packet,açaí purée,Unsweetened Organic Açaí Puree Packets,0.9999997,14 Oz,From the Freezer
2193,TJ's Frozen Organic Mixed Berry Blend,frozen mixed berry blend,frozen mixed berry blend,0.6312151,,From the Freezer
2194,"TJ's Banana, sliced and divided",banana,Organic Bananas,0.8978463,1 Each,Fresh Fruits & Veggies
2195,TJ's Toasted Coconut Granola,coconut granola,coconut granola,0.75567144,,For the Pantry
2196,"TJ's Fancy Medjool Dates, chopped",fancy medjool dates,Organic Pitted Medjool Dates,0.9432105,12 Oz,Fresh Fruits & Veggies
2197,scoop of your favorite protein powder (optional),scoop protein powder,scoop protein powder,0.5953063,,Fresh Prepared Foods
2198,"TJ's Creamy Salted Peanut Butter, stirred",creamy salted peanut butter,Creamy Salted Peanut Butter,1.0000001,16 Oz,For the Pantry
2199,"TJ's Organic Cane Sugar, plus more for rolling cookies",cane sugar,Organic Cane Sugar,0.9999997,2 Lb,For the Pantry
2200,TJ's Baking Soda,soda,soda,0.5275257,,For the Pantry
2201,"TJ's Dark Chocolate Peanut Butter Cups, wrappers removed",dark chocolate peanut butter cups,Dark Chocolate Peanut Butter Cups,1.0000001,16 Oz,Snacks & Sweets
2202,TJ's Pizza Dough,pizza dough,Plain Pizza Dough,0.8942871,16 Oz,Fresh Prepared Foods
2203,"TJ's All-Purpose Flour, for work surface",all-purpose flour,Unbleached Enriched All-Purpose Flour,0.9999998,5 Lb,For the Pantry
2204,"TJ's Olive Oil, plus more for brushing pizza crust",extra virgin olive oil,"Extra Virgin Olive Oil, Liter",0.99999994,33.8 Fl Oz,For the Pantry
2205,TJ's Organic Grass Fed Ground Beef,grass fed ground beef,grass fed ground beef,0.79569554,,"Meat, Seafood & Plant-Based"
2206,TJ's Organic Sweet Bread & Butter Pickles,sweet bread & butter pickles,sweet bread & butter pickles,0.730183,,For the Pantry
2207,"TJ's Organic Ketchup & Yellow Mustard, for garnish",ketchup & yellow mustard,Organic Yellow Mustard,0.8580961,9 Oz,"Dips, Sauces & Dressings"
2208,"TJ's Cinnamon Graham Crackers, crumbled",cinnamon graham crackers,Cinnamon Graham Crackers,1.0000007,16 Oz,Snacks & Sweets
2209,"TJ's Unsalted Butter, melted and divided",butter,butter,0.6917406,,Dairy & Eggs
2210,TJ's Chocolate Peppermint Loaf & Baking Mix (seasonal),chocolate peppermint loaf & baking mix,chocolate peppermint loaf & baking mix,0.69775164,,For the Pantry
2211,TJ's Mini Marshmallows (seasonal),mini marshmallows,mini marshmallows,0.7991846,,For the Pantry
2212,TJ's Ground Chicken,ground chicken,All Natural Ground Chicken,0.9999997,1 Lb,"Meat, Seafood & Plant-Based"
2213,TJ's Rice Vinegar,rice vinegar,Rice Vinegar,1.0000001,16.9 Fl Oz,For the Pantry
2214,"TJ's Ginger, grated",ginger,ginger,0.7044771,,For the Pantry
2215,"TJ's Chile & Garlic Cashews, chopped",chile & garlic cashews,Chile & Garlic Cashews,0.9999999,8 Oz,Snacks & Sweets
2216,TJ's salt,salt,salt,0.6970127,,For the Pantry
2217,TJ's Ground Pepper,ground pepper,Organic Ground Black Pepper,0.92076284,2 Oz,For the Pantry
2218,TJ's Crunchy Cinnamon Squares Cereal,crunchy cinnamon squares cereal,Crunchy Cinnamon Squares,0.882653,12.2 Oz,For the Pantry
2219,TJ's Marshmallows (seasonal),marshmallows,marshmallows,0.7284705,,For the Pantry
2220,"TJ's Dark Chocolate Peanut Butter Cups, cut into halves",dark chocolate peanut butter cups,Dark Chocolate Peanut Butter Cups,1.0000001,16 Oz,Snacks & Sweets
2221,"TJ's Peanut Butter Cups, unwrapped",peanut butter cups,Milk Chocolate Peanut Butter Cups,0.8934719,16 Oz,Snacks & Sweets
2222,"TJ's Fresh Strawberries, roughly chopped, plus 2 whole strawberries for garnish",strawberries,Organic Strawberries 1 Lb,0.9999996,16 Oz,Fresh Fruits & Veggies
2223,TJ's Brewed Ginger Beer,brewed ginger beer,brewed ginger beer,0.52107,,For the Pantry
2224,TJ's Tequila,tequila,tequila,0.4932103,,"Dips, Sauces & Dressings"
2225,TJ's Limes,limes,limes,0.5760224,,Fresh Fruits & Veggies
2226,TJ's Plain Sparkling Mineral Water,plain sparkling mineral water,plain sparkling mineral water,0.37350065,,For the Pantry
2227,"TJ's Pie Crusts, thawed",pie crusts,Pie Crusts,1.0,22 Oz,From the Freezer
2228,"TJ's Peach Slices, thawed",peach slices,peach slices,0.6859083,,Dairy & Eggs
2229,"TJ's Brown Sugar, plus more for sprinkling",brown sugar,brown sugar,0.662347,,For the Pantry
2230,TJ's Ground Ginger (optional),ground ginger,ground ginger,0.663367,,For the Pantry
2231,You will also need an 11x15-inch rimmed baking sheet,rimmed baking sheet,rimmed baking sheet,0.47943795,,Bakery
2232,TJ's Cookie Butter Ice Cream or TJ's French Vanilla Ice Cream,cookie butter ice cream or french vanilla ice cream,French Vanilla Ice Cream,0.8394126,1 Qt,From the Freezer
2233,TJ's Speculoos Cookies,speculoos cookies,Speculoos Cookies,0.99999964,7 Oz,Snacks & Sweets
2234,Whipped Light Cream,light cream,Chocolate Whipped Light Cream,0.8501449,13 Oz,Dairy & Eggs
2235,"TJs Channa Masala, microwaved according to package directions",tjs channa masala,tjs channa masala,0.5989839,,From the Freezer
2236,TJ's Cookie Butter,cookie butter,cookie butter,0.7626774,,Snacks & Sweets
2237,"TJ's Banana, sliced",banana,Organic Bananas,0.8978463,1 Each,Fresh Fruits & Veggies
2238,TJ's Bagels cut in half (for a total of 6),bagels in half,bagels in half,0.75653166,,Bakery
2239,TJ's Pizza sauce,pizza sauce,Pizza Sauce,1.0000002,14 Oz,"Dips, Sauces & Dressings"
2240,TJ's Pepperoni,pepperoni,Uncured Pepperoni Pizza,0.90191305,17.63 Oz,From the Freezer
2241,"TJ's Fully Cooked Uncured Apple Smoked Bacon, chopped",uncured apple smoked bacon,Uncured Apple Smoked Bacon,0.8703461,12 Oz,"Meat, Seafood & Plant-Based"
2242,bottle Secco Peach Bellini,secco peach bellini,secco peach bellini,0.5460603,,For the Pantry
2243,TJ's Frozen Freestone Peach Slices,frozen freestone peach slices,frozen freestone peach slices,0.5718826,,Dairy & Eggs
2244,TJ's Organic Mint for garnish (optional),mint garnish,mint garnish,0.54577595,,From the Freezer
2245,TJ's Cuban Style Citrus Garlic Bowl,cuban style citrus garlic bowl,Cuban Style Citrus Garlic Bowl,0.99999976,11 Oz,From the Freezer
2246,TJ's Corn & Wheat Tortillas,corn & wheat tortillas,Corn & Wheat Tortillas,1.0,10 Oz,Bakery
2247,TJ's Salsa,salsa,Cowboy Caviar Salsa,0.8163398,13 Oz,"Dips, Sauces & Dressings"
2248,TJ's Cilantro (for optional garnish),cilantro,cilantro,0.63472193,,"Dips, Sauces & Dressings"
2249,"TJ's Jalapeño, sliced (for optional garnish)",jalapeño,Jalapeño Sauce,0.84609026,10 Oz,"Dips, Sauces & Dressings"
2250,TJ's Chickenless Mandarin Orange Morsels,chickenless mandarin orange morsels,Chicken-less Mandarin Orange Morsels,0.9550307,9.25 Oz,From the Freezer
2251,"TJ's Pineapple Tidbits, defrosted",pineapple tidbits,Pineapple,0.8439088,1 Each,Fresh Fruits & Veggies
2252,TJ's Matcha Green Tea Single-Serve Packages,matcha green tea single-serve packages,matcha green tea single-serve packages,0.45307934,,Snacks & Sweets
2253,TJ's Non-Dairy Oat Beverage,non-dairy oat beverage,non-dairy oat beverage,0.71625036,,Dairy & Eggs
2254,TJ's Coconut Water,coconut water,coconut water,0.7925178,,For the Pantry
2255,TJ's Organic Cut and Peeled Carrots,cut and peeled carrots,Cut and Peeled Carrots,0.9999998,24 Oz,Fresh Fruits & Veggies
2256,"TJ's Strawberries, hulled",strawberries,Organic Strawberries 1 Lb,0.9999996,16 Oz,Fresh Fruits & Veggies
2257,TJ's Frozen Pineapple Tidbits,frozen pineapple tidbits,frozen pineapple tidbits,0.7416698,,Fresh Fruits & Veggies
2258,"TJ's Banana, frozen",banana,Organic Bananas,0.8978463,1 Each,Fresh Fruits & Veggies
2259,TJ's Plain Greek Yogurt,plain greek yogurt,Greek Whole Milk Yogurt Plain,0.92905056,16 Oz,Dairy & Eggs
2260,TJ's Organic Lemonade,lemonade,lemonade,0.72775817,,From the Freezer
2261,"TJ's French Sparkling Limeade, chilled",french sparkling limeade,french sparkling limeade,0.49950138,,From the Freezer
2262,"TJ's 100% Cherry Juice, chilled",cherry juice,cherry juice,0.65319574,,Fresh Fruits & Veggies
2263,"TJ's Blanc de Blancs Sparkling wine (or TJ's Plain Sparkling Spring Water), chilled",blanc blancs sparkling wine,blanc blancs sparkling wine,0.43552345,,For the Pantry
2264,"Sliced lemons and limes, for garnish (optional)",sliced lemons and limes,sliced lemons and limes,0.6900666,,From the Freezer
2265,TJ's Acerola Juice Shot,acerola juice shot,acerola juice shot,0.48886824,,"Dips, Sauces & Dressings"
2266,TJ's Mango Nectar,mango nectar,mango nectar,0.7601585,,Fresh Fruits & Veggies
2267,TJ's Unsweetened Coconut Beverage,coconut beverage,Organic Coconut Milk,0.8003141,13.5 Fl Oz,For the Pantry
2268,"TJ's Lime wedge and fresh Mint, for garnish (optional)",lime wedge and mint,lime wedge and mint,0.5859843,,Snacks & Sweets
2269,TJ’s Frozen Raspberries,frozen raspberries,Freeze Dried Raspberries,0.8428431,1.2 Oz,Snacks & Sweets
2270,"TJ’s Basil Leaves, plus more for garnish",basil leaves,basil leaves,0.61969286,,For the Pantry
2271,TJ’s Organic Lemonade,lemonade,lemonade,0.72775817,,From the Freezer
2272,"TJ’s Lemons, sliced into rounds for garnish",lemons,lemons,0.7639488,,Fresh Fruits & Veggies
2273,"TJ's Delicata Squash, halved lenghtwise and de-seeded (or substitute 3 cups of your favorite peeled & cubed squash)",delicata squash,Delicata Squash,1.0000001,1 Each,Fresh Fruits & Veggies
2274,TJ's Organic Brown Rice & Quinoa Fusilli Pasta,brown rice & quinoa fusilli pasta,Organic Brown Rice & Quinoa Fusilli Pasta,1.0000001,16 Oz,For the Pantry
2275,TJ's Organic Pomegranate Seeds,pomegranate seeds,Organic Pomegranate,0.86224693,1 Each,Fresh Fruits & Veggies
2276,TJ's Gone Bananas,gone bananas,Gone Bananas!,0.9149927,8 Oz,From the Freezer
2277,TJ's Cut Butternut Squash,cut butternut squash,Cut Butternut Squash,1.0000002,20 Oz,Fresh Fruits & Veggies
2278,TJ's Hatch Chopped Green Chiles,hatch chopped green chiles,hatch chopped green chiles,0.6388784,,From the Freezer
2279,TJ's Enchilada Sauce divided,enchilada sauce,Enchilada Sauce,1.0000005,24 Oz,"Dips, Sauces & Dressings"
